requirement_id,source_document,source_location,priority,domain,screen_code,stitch_instance_code,route_or_overlay,user_role,state,acceptance_criteria,implementation_file,API_endpoint,DB_table_or_migration,unit_test,integration_test,E2E_test,visual_reference,visual_test,accessibility_test,staging_evidence,Android_evidence,status,blocker,evidence_path,commit_sha
STITCH-292,stitch_salary_hijacking_design_system_classified.zip,BS-005-V003__levelup-share-review,P1,바텀시트,BS-005,BS-005-V003,overlay,user,SHARE_REVIEW,bottom_sheet must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_BOTTOM_SHEET,shared/ui/sheets/ShareBottomSheet.tsx,,,,,,zip:BS-005-V003__levelup-share-review/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-293,stitch_salary_hijacking_design_system_classified.zip,MOD-006-V004__levelup-celebration,P1,모달,MOD-006,MOD-006-V004,overlay,user,SUCCESS,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/lv-up/components/LevelUpCelebrationDialog.tsx,,,,,,zip:MOD-006-V004__levelup-celebration/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-294,stitch_salary_hijacking_design_system_classified.zip,MOD-005-V007__mission-complete-xp,P1,모달,MOD-005,MOD-005-V007,overlay,user,SUCCESS,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/lv-up/components/MissionCompleteDialog.tsx,,,,,,zip:MOD-005-V007__mission-complete-xp/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-295,stitch_salary_hijacking_design_system_classified.zip,SCR-012-V005__quick-mission-detail,P1,레벨업,SCR-012,SCR-012-V005,/lv-up,user,DETAIL,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/lv-up/screens/LvUpHomeScreen.tsx,,,,,,zip:SCR-012-V005__quick-mission-detail/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-296,stitch_salary_hijacking_design_system_classified.zip,SCR-012-V006__load-error,P1,레벨업,SCR-012,SCR-012-V006,/lv-up,user,ERROR,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/lv-up/screens/LvUpHomeScreen.tsx,,,,,,zip:SCR-012-V006__load-error/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-297,stitch_salary_hijacking_design_system_classified.zip,SCR-012-V007__no-content,P1,레벨업,SCR-012,SCR-012-V007,/lv-up,user,EMPTY,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/lv-up/screens/LvUpHomeScreen.tsx,,,,,,zip:SCR-012-V007__no-content/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-298,stitch_salary_hijacking_design_system_classified.zip,SCR-012-V008__all-daily-complete,P1,레벨업,SCR-012,SCR-012-V008,/lv-up,user,COMPLETED,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/lv-up/screens/LvUpHomeScreen.tsx,,,,,,zip:SCR-012-V008__all-daily-complete/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-299,stitch_salary_hijacking_design_system_classified.zip,MOD-006-V005__levelup-result,P1,모달,MOD-006,MOD-006-V005,overlay,user,SUCCESS,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/lv-up/components/LevelUpCelebrationDialog.tsx,,,,,,zip:MOD-006-V005__levelup-result/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-300,stitch_salary_hijacking_design_system_classified.zip,SCR-012-V009__main-default,P1,레벨업,SCR-012,SCR-012-V009,/lv-up,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/lv-up/screens/LvUpHomeScreen.tsx,,,,,,zip:SCR-012-V009__main-default/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-301,stitch_salary_hijacking_design_system_classified.zip,SCR-012-V010__mission-progress,P1,레벨업,SCR-012,SCR-012-V010,/lv-up,user,IN_PROGRESS,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/lv-up/screens/LvUpHomeScreen.tsx,,,,,,zip:SCR-012-V010__mission-progress/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-302,stitch_salary_hijacking_design_system_classified.zip,SCR-012-V011__recommendations,P1,레벨업,SCR-012,SCR-012-V011,/lv-up,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT; HTML_PRIMARY_REFERENCE_REQUIRED,features/lv-up/screens/LvUpHomeScreen.tsx,,,,,,zip:SCR-012-V011__recommendations/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-303,stitch_salary_hijacking_design_system_classified.zip,MOD-005-V008__xp-result-state-board,P1,모달,MOD-005,MOD-005-V008,overlay,user,MULTI_STATE,multi_state_board must be implemented as native production route/state/overlay without WebView or PNG background; action=SPLIT_INTO_COMPONENT_STATES,features/lv-up/components/MissionCompleteDialog.tsx,,,,,,zip:MOD-005-V008__xp-result-state-board/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-304,stitch_salary_hijacking_design_system_classified.zip,SCR-025-V007__xp-history,P1,레벨업,SCR-025,SCR-025-V007,/my/lv-up,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/my/screens/MyLvUpScreen.tsx,,,,,,zip:SCR-025-V007__xp-history/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
D-001,goal-objective.md,audit defect register,P1,Auth,SCR-002,,/(auth)/login,user,SUBMIT,Login primary action must call real auth flow,apps/mobile/src/shared/styles/clean-fintech-screens.tsx; apps/mobile/src/features/auth/api.ts; apps/mobile/src/features/auth/components/LoginCredentialForm.tsx,/api/v1/auth/login,,apps/mobile/src/features/auth/__tests__/auth.api.test.ts; apps/mobile/src/features/auth/__tests__/login.screen-wiring.test.ts; apps/mobile/src/features/auth/__tests__/login.components.test.tsx,,,,,,,,RESOLVED,,artifacts/qa/d001-login-auth-api-current-20260725.log,c12717227f26f56185d5a3535566122a4e0062bf
D-002,goal-objective.md,audit defect register,P1,Auth,SCR-002; SCR-003,,/(auth)/signup; /(auth)/forgot-password; /(auth)/reset-password; /(auth)/oauth/callback,user,SUBMIT; OAUTH_CALLBACK,Signup/social/password recovery must not be no-op,apps/mobile/src/shared/styles/clean-fintech-screens.tsx; apps/mobile/src/features/auth/api.ts,/api/v1/auth/register; /api/v1/auth/password-reset; /api/v1/auth/oauth/start; /api/v1/auth/oauth/complete,,apps/mobile/src/features/auth/__tests__/signup.screen-wiring.test.ts; apps/mobile/src/features/auth/__tests__/signup.components.test.tsx; apps/mobile/src/features/auth/__tests__/password-recovery.screen-wiring.test.ts; apps/mobile/src/features/auth/__tests__/password-recovery.components.test.tsx; apps/mobile/src/shared/styles/__tests__/clean-fintech-theme.test.ts,,,,,,,,RESOLVED,,artifacts/qa/d002-signup-social-password-recovery-current-20260725.log,c12717227f26f56185d5a3535566122a4e0062bf
D-003,goal-objective.md,audit defect register,P1,Auth,SCR-001; SCR-002,,/; /(auth)/login; /salary,user,STARTUP,Preview/staging must not bypass auth silently,apps/mobile/app/_layout.tsx; apps/mobile/src/config/mobile-e2e.ts; apps/mobile/src/shared/api/api-base.ts,/api/v1/auth/session; /api/v1/auth/refresh,,apps/mobile/src/shared/api/__tests__/app-screen-contract.test.ts; apps/mobile/src/config/__tests__/mobile-e2e-contract.test.ts,,,,,,,,RESOLVED,,artifacts/qa/d003-auth-gate-current-20260725.log,c12717227f26f56185d5a3535566122a4e0062bf
D-004,goal-objective.md,audit defect register,P1,Privacy,,,,user/admin,,Production/sample financial data separation must be audited,,,,,,,,,,,artifacts/qa/d004-api-base-localhost-guard-20260729.log,RESOLVED,,artifacts/qa/d004-api-base-localhost-guard-20260729.log,64d40ea30728b16e39eb505464071b242f28fe9e
D-005,goal-objective.md,audit defect register,P1,Android QA,Android helper,,deprecated android-safe-entry helper,user/admin,OBSOLETED,Deprecated safe-entry helper must not remain in the mobile runtime tree; Android entry must restore to Expo Router.,apps/mobile/index.android.js; apps/mobile/scripts/expo-local-android-debug-build.mjs,,,apps/mobile/src/shared/api/__tests__/android-safe-entry.contract.test.ts; apps/mobile/src/shared/api/__tests__/app-screen-contract.test.ts; apps/mobile/scripts/expo-local-android-debug-build.test.mjs,,,,,,,artifacts/qa/apk-static-inspection-signed-staging-universal-d004-20260729.json,RESOLVED,,artifacts/qa/d005-expo-router-no-safe-entry-mobile-tests-20260729.log,64d40ea30728b16e39eb505464071b242f28fe9e
D-006,goal-objective.md,audit defect register,P1,QA,,,,user/admin,,Source-string tests must not substitute for runtime verification,scripts/qa/audit-runtime-evidence-quality.mjs,,,scripts/qa/audit-runtime-evidence-quality.test.mjs,scripts/quality/check-package-manager-scripts.mjs,,,,,,,RESOLVED,,artifacts/qa/d006-runtime-evidence-quality-current-20260726.log,c12717227f26f56185d5a3535566122a4e0062bf
D-007,goal-objective.md,audit defect register,P1,Notifications,,,,user/admin,,Notification list/settings/deeplink must be API-backed,apps/mobile/app/notifications/index.tsx; apps/mobile/app/notifications/settings.tsx; apps/mobile/src/features/notifications/controller.ts,/api/v1/notifications; /api/v1/notifications/unread-count; /api/v1/notifications/preferences,,apps/mobile/src/features/notifications/__tests__/notifications.controller.test.ts;apps/mobile/src/features/notifications/__tests__/notifications.api.test.ts;apps/mobile/src/features/notifications/__tests__/notifications.components.test.tsx;apps/mobile/src/features/notifications/__tests__/notifications.launch-readiness.test.tsx,apps/mobile/src/features/notifications/__tests__/notifications.screen-wiring.test.ts,,,,,,,RESOLVED,,artifacts/qa/d007-notifications-api-backed-20260725.log,c12717227f26f56185d5a3535566122a4e0062bf
D-008,goal-objective.md,audit defect register,P1,LV UP,,,,user/admin,,LV UP content/start/record/XP must be server-authoritative,apps/mobile/app/(tabs)/level/index.tsx; apps/mobile/app/level/reading.tsx; apps/mobile/app/level/news.tsx; apps/mobile/app/level/english.tsx; apps/mobile/app/level/health.tsx; apps/mobile/src/features/level/controller.ts,/api/v1/growth/dashboard; /api/v1/growth/contents; /api/v1/growth/contents/{contentId}/complete,,apps/mobile/src/features/level/__tests__/growth.api.test.ts;apps/mobile/src/features/level/__tests__/level.controller.test.ts;apps/mobile/src/features/level/__tests__/level.components.test.tsx,apps/mobile/src/features/level/__tests__/level.screen-wiring.test.ts;apps/mobile/src/features/level/__tests__/level-detail.screen-wiring.test.ts,,,,,,,RESOLVED,,artifacts/qa/d008-lvup-server-authority-20260725.log,c12717227f26f56185d5a3535566122a4e0062bf
D-009,goal-objective.md,audit defect register,P1,Community,SCR-017; SCR-018; SCR-019,,/community; /community/[postId]; /community/write,user/admin,DEFAULT,Community CRUD/reaction/moderation must be server-backed,apps/mobile/app/(tabs)/community/index.tsx; apps/mobile/app/community/[postId].tsx; apps/mobile/app/community/write.tsx; apps/mobile/src/features/community/hooks/useCommunityFeed.ts; apps/mobile/src/features/community/hooks/useCommunityPost.ts; apps/mobile/src/features/community/hooks/useCommunityWrite.ts,/api/v1/community/posts; /api/v1/community/posts/{postId}; /api/v1/community/posts/{postId}/comments; /api/v1/community/reports,,apps/mobile/src/features/community/__tests__/community.service.test.ts; apps/mobile/src/features/community/__tests__/community.hooks.test.tsx; apps/mobile/src/features/community/__tests__/community.write-hook.test.tsx; apps/mobile/src/features/community/__tests__/community.screen-wiring.test.ts; apps/mobile/src/features/community/__tests__/community-detail-routes.screen-wiring.test.ts,apps/mobile/src/features/community/__tests__/community.integration.test.ts,,,,,,,RESOLVED,,artifacts/qa/d009-community-server-backed-20260725.log,c12717227f26f56185d5a3535566122a4e0062bf
D-010,goal-objective.md,audit defect register,P1,Android Crash,,,,user/admin,,Current APK must cold-start without Hermes/JSC/RN URL startup crash,,,,,,,,,,,artifacts/qa/adb-cold-start-10x-x86_64-current-20260724-bbb7410.txt,RESOLVED,,artifacts/qa/adb-cold-start-10x-x86_64-current-20260724-bbb7410.txt,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
D-011,goal-objective.md,audit defect register,P1,Ads,SCR-005; SCR-012; SCR-017; Admin banners,,/salary; /level; /community; /admin/banners,user/admin,DEFAULT,Ad adapter consent and fallback must not use raw financial data,apps/mobile/src/shared/styles/ad-slot-link.ts; apps/mobile/src/shared/api/mobile-api.ts; apps/mobile/src/shared/components/AdBannerSlot.tsx; apps/admin/src/app/banners/page.tsx,/api/v1/public/app-config; /admin/api/v1/banners,database/migrations/0004_admin_audit_ads.sql,apps/mobile/src/shared/styles/__tests__/ad-slot-link.test.ts; apps/mobile/src/shared/api/__tests__/mobile-api.test.ts; apps/mobile/src/shared/components/__tests__/shared-components.contract.test.tsx; apps/admin/tests/unit/banner-management-page.test.ts,apps/admin/tests/unit/admin-ready-route.test.ts,,,,,,,RESOLVED,,artifacts/qa/d011-ad-privacy-boundary-20260725.log,c12717227f26f56185d5a3535566122a4e0062bf
D-012,goal-objective.md,audit defect register,P1,Admin,Admin growth-content; Admin metrics,,/admin/growth-content; /admin/metrics,admin,API_ERROR; EMPTY,Admin fallback data must not be shown as live operations data,apps/admin/src/app/growth-content/page.tsx; apps/admin/src/app/metrics/page.tsx,/admin/api/v1/growth/contents; /admin/api/v1/metrics,,apps/admin/tests/unit/admin-live-data-boundary.test.ts; apps/admin/tests/unit/growth-content-page.test.ts; apps/admin/tests/unit/banner-management-page.test.ts,,,,,,,,RESOLVED,,artifacts/qa/d012-admin-live-data-boundary-20260725.log,c12717227f26f56185d5a3535566122a4e0062bf
D-013,goal-objective.md,audit defect register,P1,Mobile UI,,,,user/admin,,Latest Stitch 304 artifacts must be reflected in production UI,scripts/qa/audit-stitch-implementation-matrix.mjs,,,scripts/qa/audit-stitch-implementation-matrix.test.mjs,scripts/qa/audit-stitch-truthful-status-docs.mjs; scripts/qa/audit-mobile-interactions.mjs; scripts/qa/audit-mobile-accessibility-critical.mjs; scripts/qa/audit-mobile-safe-area-keyboard.mjs,docs/qa/INTERACTION_ROUTE_AUDIT.md,,UNVERIFIED_CURRENT_HEAD: Android authenticated production-route visual regression for Stitch 304 states is still missing.,artifacts/qa/d022-mobile-accessibility-critical-current.json; artifacts/qa/d023-mobile-safe-area-keyboard-current.json,,Current source/component accessibility and Stitch matrix checks pass; Android authenticated production-route visual evidence is still not captured from the latest APK. Current emulator lifecycle proof is crash-only/auth-gate capable and must not be reused as Stitch 304 visual PASS.,FAIL,"Do not change to PASS until all 304 Stitch states are verified by interaction, Android production-route visual regression, and accessibility evidence from the current HEAD APK.",artifacts/qa/current-head-emulator-aa0e174-20260730/runtime-summary-strict.json; release/evidence/mobile-ui/stitch-comparison.md; release/evidence/mobile-ui/capture-summary.json,aa0e174dbd597c395117d79e13094f8e8d559327
D-014,goal-objective.md,audit defect register,P1,Evidence,,,,user/admin,,Capture/mock routes must not be final production evidence,scripts/qa/audit-final-evidence-no-capture-mock.mjs,,,scripts/qa/audit-final-evidence-no-capture-mock.test.mjs,scripts/quality/check-package-manager-scripts.mjs,,,,,,,RESOLVED,,artifacts/qa/d014-final-evidence-no-capture-mock-current-20260726.log,c12717227f26f56185d5a3535566122a4e0062bf
D-015,goal-objective.md,audit defect register,P0,Android Crash,,,,user/admin,,Physical ARM64 device crash must be logcat-verified,,,,,,,,,,,docs/audit/DEFECT_REGISTER.md,EXTERNAL_BLOCKER,Requires connected physical ARM64 Android device/logcat or equivalent external resource,docs/audit/DEFECT_REGISTER.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
D-016,goal-objective.md,audit defect register,P1,Cloudflare,,,,user/admin,,Workers staging deployment must be validated,,,,,,,,,,artifacts/qa/database-command-proof-no-env-20260729.json; artifacts/qa/collect-staging-smoke-proof-dns-failed-20260729.json,,EXTERNAL_BLOCKER,Cloudflare/API/Admin staging smoke remains externally blocked in this workspace because expected staging HTTPS endpoints currently fail DNS resolution. No raw secret values or raw response payloads are requested or stored; collect-staging-smoke-proof recorded DNS_UNRESOLVED for API/Admin/server-authority/privacy smoke checks.,artifacts/qa/collect-staging-smoke-proof-dns-failed-20260729.json,64d40ea30728b16e39eb505464071b242f28fe9e
D-017,goal-objective.md,audit defect register,P1,DB,,,,user/admin,,Staging/disposable DB migrations/RLS/rollback must be validated,,,,,,,,,,artifacts/qa/database-command-proof-no-env-20260729.json; artifacts/qa/collect-staging-smoke-proof-dns-failed-20260729.json; artifacts/qa/d017-db-rls-rollback-static-current.json; release/database-evidence.json,,EXTERNAL_BLOCKER,"Static migration audit now verifies 36 user-owned tables have RLS enable statements and policies and that destructive DDL count is 0. D-017 remains externally blocked because staging API DNS resolution fails and STAGING_PERSISTENCE_E2E_BEARER is absent, so live staging RLS isolation and rollback rehearsal remain unverified.",artifacts/qa/d017-db-rls-rollback-static-current.json; release/database-evidence.json,64d40ea30728b16e39eb505464071b242f28fe9e
D-018,goal-objective.md,audit defect register,P1,Admin,,,,user/admin,,Admin RBAC/audit/moderation must be runtime verified,apps/admin/src; services/api/src/routes/admin.routes.ts,/admin/api/v1/dashboard; /admin/api/v1/community/posts/{postId}/hide; /admin/api/v1/reports; /admin/api/v1/reports/{reportId}/resolve; /admin/api/v1/audit-logs; /admin/api/v1/admin-role-members/{adminId},,apps/admin/tests/unit; services/api/tests/admin-rbac-audit-moderation-routes.test.ts,services/api/tests/admin-growth-content-contract.test.ts; services/api/tests/admin-growth-content-db-repository.test.ts; services/api/tests/community-db-repository.test.ts; services/api/tests/mobile-community-contract.test.ts,,,,,,,RESOLVED,,artifacts/qa/d018-admin-rbac-audit-moderation-current-20260726.log,c12717227f26f56185d5a3535566122a4e0062bf
D-019,goal-objective.md,audit defect register,P1,Security,,,,user/admin,,Secret/PII/financial logging must be scanned and blocked,scripts/security/offline-package-security-scan.mjs; scripts/release/generate-secrets-evidence.mjs; scripts/release/generate-security-audit-evidence.mjs,,,scripts/security/offline-package-security-scan.test.mjs; scripts/release/generate-secrets-evidence.test.mjs; scripts/release/generate-security-audit-evidence.test.mjs,node scripts/security/offline-package-security-scan.mjs,,,,,release/secrets-evidence.json; release/security-audit-evidence.json,artifacts/qa/d019-security-privacy-scan-current-20260726.log,RESOLVED,,artifacts/qa/d019-security-privacy-scan-current-20260726.log,c12717227f26f56185d5a3535566122a4e0062bf
D-020,goal-objective.md,audit defect register,P1,Release,,,,user/admin,,Strict truthful completion gate must block stale/missing evidence,,,,,,,,,,,artifacts/qa/d020-truthful-completion-gate-20260725.log,RESOLVED,,artifacts/qa/d020-truthful-completion-gate-20260725.log,c12717227f26f56185d5a3535566122a4e0062bf
D-021,goal-objective.md,audit defect register,P1,Performance,,,,user/admin,,Startup/TTI/API/DB performance budgets must be measured,,,,,,,,,,,artifacts/qa/d021-performance-budgets-current-20260726.log,EXTERNAL_BLOCKER,Requires adb-enabled Android runtime plus reachable staging API/Admin and staging or disposable DB performance target,artifacts/qa/d021-performance-budgets-current-20260726.log,c12717227f26f56185d5a3535566122a4e0062bf
D-022,goal-objective.md,audit defect register,P1,Accessibility,,,,user/admin,,Critical/serious accessibility violations must be zero,apps/mobile/app; apps/mobile/src/features; apps/mobile/src/shared; scripts/qa/audit-mobile-accessibility-critical.mjs,,,scripts/qa/audit-mobile-accessibility-critical.test.mjs; apps/mobile/src/shared/components/__tests__/shared-components.contract.test.tsx; apps/mobile/src/features/auth/__tests__/login.screen-wiring.test.ts,,,,,artifacts/qa/d022-mobile-accessibility-critical-current.json,,,RESOLVED,,artifacts/qa/d022-mobile-accessibility-critical-current-20260726.log,c12717227f26f56185d5a3535566122a4e0062bf
D-023,goal-objective.md,audit defect register,P1,Safe area,SCR-002;SCR-005;SCR-007;SCR-008;common,,app/(tabs);auth;salary;plan;notifications,user/admin,QA_CODE_CONTRACT,Safe area/keyboard/font scale code contracts must cover auth/salary/plan/forms/notifications/bottom tabs for target widths,apps/mobile/app/(tabs)/_layout.tsx; apps/mobile/src/shared/components/AppShell.tsx; apps/mobile/src/shared/components/BottomTabBar.tsx; apps/mobile/src/features/auth/components/AuthVisualFrame.tsx; apps/mobile/src/features/salary/components/SalaryHomeScreen.tsx; apps/mobile/src/features/plan/components/PlanScreen.tsx; apps/mobile/src/features/plan/components/FixedExpenseFormScreen.tsx; apps/mobile/src/features/plan/components/FixedSavingsFormScreen.tsx; apps/mobile/src/features/plan/components/DailyBudgetFormScreen.tsx; apps/mobile/src/features/notifications/components/NotificationScreen.tsx; apps/mobile/src/features/notifications/components/NotificationSettingsScreen.tsx; scripts/qa/audit-mobile-safe-area-keyboard.mjs,,,scripts/qa/audit-mobile-safe-area-keyboard.test.mjs; apps/mobile/src/shared/components/__tests__/shared-components.contract.test.tsx; apps/mobile/src/features/auth/__tests__/login.screen-wiring.test.ts; apps/mobile/src/features/notifications/__tests__/notifications.components.test.tsx; apps/mobile/src/features/notifications/__tests__/notifications.screen-wiring.test.ts,,,,,artifacts/qa/d023-mobile-safe-area-keyboard-current.json,,,RESOLVED,,artifacts/qa/d023-mobile-safe-area-keyboard-current-20260726.log,c12717227f26f56185d5a3535566122a4e0062bf
D-024,goal-objective.md,audit defect register,P1,API,SCR-005; SCR-006; SCR-007; SCR-008; SCR-017; SCR-018,,/salary; /expenses; /notifications; /plan; /community,user,API_FAILURE,API failure must not be displayed as successful saved state,apps/mobile/src/shared/styles/clean-fintech-screens.tsx; apps/mobile/src/features/salary/components/SalaryHomeScreen.tsx; apps/mobile/src/features/plan/components/PlanScreen.tsx; apps/mobile/src/features/notifications/components/NotificationScreen.tsx; apps/mobile/src/features/community/components/CommunityDetailScreen.tsx,/api/v1/budget/variable-expenses; /api/v1/plan/fixed-expenses; /api/v1/notifications; /api/v1/community/posts,,apps/mobile/src/shared/styles/__tests__/clean-fintech-theme.test.ts;apps/mobile/src/features/salary/__tests__/salary.components.test.tsx;apps/mobile/src/features/plan/__tests__/plan.components.test.tsx;apps/mobile/src/features/notifications/__tests__/notifications.components.test.tsx,apps/mobile/src/features/community/__tests__/community-detail-routes.screen-wiring.test.ts,,,,,,,RESOLVED,,artifacts/qa/d024-api-failure-no-success-state-current-20260726.log,c12717227f26f56185d5a3535566122a4e0062bf
D-025,goal-objective.md,audit defect register,P1,Data,,,,user/admin,,Idempotency/concurrency/user isolation must be tested,scripts/qa/audit-data-idempotency-user-isolation.mjs,,packages/db/src/schema/expenses.schema.ts;packages/db/src/schema/payroll.schema.ts;packages/db/src/schema/growth.schema.ts;packages/db/src/schema/community.schema.ts,scripts/qa/audit-data-idempotency-user-isolation.test.mjs,services/api/tests/variable-expenses-db-repository.test.ts;services/api/tests/fixed-expenses-db-repository.test.ts;services/api/tests/savings-db-repository.test.ts;services/api/tests/growth-db-repository.test.ts;services/api/tests/community-db-repository.test.ts,,,,,,,RESOLVED,,artifacts/qa/d025-idempotency-concurrency-user-isolation-current-20260726.log,c12717227f26f56185d5a3535566122a4e0062bf
D-026,goal-objective.md,audit defect register,P1,Release,,,,user/admin,,Final APK must be full production-entry release-like QA artifact,apps/mobile/app/(tabs)/_layout.tsx; apps/mobile/app.config.ts; apps/mobile/src/shared/api/api-base.ts,,,apps/mobile/src/shared/api/__tests__/app-screen-contract.test.ts; apps/mobile/src/config/__tests__/mobile-e2e-contract.test.ts; apps/mobile/src/shared/api/__tests__/api-base.test.ts; apps/mobile/src/features/notifications/__tests__/notifications.components.test.tsx; apps/mobile/src/features/notifications/__tests__/notifications.screen-wiring.test.ts,corepack pnpm --filter @salary-hijacking/mobile run test; corepack pnpm --filter @salary-hijacking/mobile run typecheck; corepack pnpm --filter @salary-hijacking/mobile run lint; corepack pnpm run format:check,UNVERIFIED_CURRENT_HEAD: authenticated staging DB persistence E2E is blocked by missing staging DNS/Cloudflare auth and no attached Android device/emulator.,,UNVERIFIED_CURRENT_HEAD: authenticated production-route screenshots/visual regression for Stitch 304 states are missing.,,"BLOCKED_CURRENT_HEAD: Cloudflare not authenticated; api-staging.salaryhijacking.com and staging.salaryhijacking.com are NXDOMAIN. Worker build and staging dry-run passed for API, notifications, scheduler.","Current HEAD qaRelease static inspection, signing, clean emulator lifecycle 20/20, upgrade emulator lifecycle 20/20, strict fatal 0, abnormal exit 0 are verified. Authenticated staging persistence, Stitch 304 production-route visual/a11y, Android notification standalone no-bottom-tab runtime, Cloudflare staging health, and physical Samsung QA remain open. Read-only Neon connector probe at 2026-07-29T20:08:06.543Z found project still-feather-22153967/neondb reachable but zero application tables and no discoverable staging branch; staging migration, staging seed, smoke payload redaction, and rollback rehearsal remain unverified.",FAIL,"Do not change to PASS until authenticated staging DB persistence E2E, production-route Stitch 304 visual/accessibility, notification standalone Android runtime proof, Cloudflare staging deploy/health, and physical Samsung ARM64 logcat QA all have current-HEAD evidence.",release/evidence/build-artifacts.json; release/mobile-preview-evidence.json; artifacts/qa/current-head-emulator-aa0e174-20260730/runtime-summary-strict.json; artifacts/qa/current-head-emulator-aa0e174-upgrade-20260730/runtime-summary-strict.json; release/database-proof.local.json; release/mobile-preview-phone-proof.local.json; release/database-evidence.json,aa0e174dbd597c395117d79e13094f8e8d559327
D-027,goal-objective.md,audit defect register,P1,Release,,,,user/admin,,APK/source lineage must match current HEAD,,,,,,,,,,,artifacts/qa/adb-install-x86_64-current-20260724-bbb7410.txt;artifacts/qa/adb-cold-start-10x-x86_64-current-20260724-bbb7410.txt;artifacts/qa/logcat-cold-start-10x-x86_64-current-20260724-bbb7410.txt,RESOLVED_DIAGNOSTIC_ONLY,,docs/audit/DEFECT_REGISTER.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
D-028,goal-objective.md,audit defect register,P0,Android Crash,,,,user/admin,,User-reported physical Samsung crash needs current ARM64 logcat,,,,,,,,,,,docs/audit/DEFECT_REGISTER.md,EXTERNAL_BLOCKER,Requires connected physical ARM64 Android device/logcat or equivalent external resource,docs/audit/DEFECT_REGISTER.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G01,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G01 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
