METHOD,PATH,DOMAIN,REQ_ID,AUTH_REQUIRED,ROLE_PERMISSION,OWNERSHIP_RULE,REQUEST_SCHEMA,RESPONSE_SCHEMA,SUCCESS_STATUS,ERROR_CODES,IDEMPOTENCY_REQUIRED,CONCURRENCY_POLICY,RATE_LIMIT,PAGINATION,DB_TABLES,AUDIT_EVENT,CURRENT_IMPLEMENTATION_PATH,CONSUMERS,STATUS
GET,/api/v1/notifications/unread-count,NOTI,NOTI-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/notifications.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/notifications/read-all,NOTI,NOTI-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/notifications.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/notifications/preferences,NOTI,NOTI-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/notifications.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
PUT,/api/v1/notifications/preferences,NOTI,NOTI-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/notifications.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
PATCH,/api/v1/notifications/preferences,NOTI,NOTI-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/notifications.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/notifications/devices,NOTI,NOTI-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/notifications.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/notifications/devices,NOTI,NOTI-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/notifications.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
DELETE,/api/v1/notifications/devices/{deviceId},NOTI,NOTI-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/notifications.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/notifications/test,NOTI,NOTI-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/notifications.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/notifications/rules/preview,NOTI,NOTI-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/notifications.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/notifications/{notificationId},NOTI,NOTI-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/notifications.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
DELETE,/api/v1/notifications/{notificationId},NOTI,NOTI-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/notifications.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/notifications/{notificationId}/read,NOTI,NOTI-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/notifications.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/notifications/{notificationId}/archive,NOTI,NOTI-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/notifications.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/payroll,PAY,PAY-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/payroll.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/payroll,PAY,PAY-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/payroll.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/payroll/home,PAY,PAY-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/payroll.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/payroll/current,PAY,PAY-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/payroll.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/payroll/summary,PAY,PAY-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/payroll.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/payroll/calendar,PAY,PAY-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/payroll.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/payroll/simulate,PAY,PAY-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/payroll.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/payroll/recalculate,PAY,PAY-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/payroll.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/payroll/{planId},PAY,PAY-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/payroll.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
PATCH,/api/v1/payroll/{planId},PAY,PAY-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/payroll.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
DELETE,/api/v1/payroll/{planId},PAY,PAY-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/payroll.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/payroll/{planId}/activate,PAY,PAY-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/payroll.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/payroll/{planId}/pause,PAY,PAY-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/payroll.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/payroll/{planId}/archive,PAY,PAY-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/payroll.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/savings,SAV,SAV-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/savings.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/savings,SAV,SAV-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/savings.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/savings/summary,SAV,SAV-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/savings.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/savings/upcoming,SAV,SAV-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/savings.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/savings/calendar,SAV,SAV-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/savings.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/savings/impact,SAV,SAV-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/savings.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/savings/{goalId},SAV,SAV-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/savings.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
PATCH,/api/v1/savings/{goalId},SAV,SAV-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/savings.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
DELETE,/api/v1/savings/{goalId},SAV,SAV-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/savings.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/savings/{goalId}/pause,SAV,SAV-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/savings.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/savings/{goalId}/resume,SAV,SAV-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/savings.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/savings/{goalId}/archive,SAV,SAV-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/savings.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/savings/{goalId}/transactions,SAV,SAV-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/savings.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
